fecha,timestamp,R:v,R:i,R:p,R:q,S:v,S:i,S:p,S:q,T:v,T:i,T:p,T:q
2023/06/23 20:10:01,1687561801,226.6,1.2,40,8,230.4,1.2,86,-21,228.3,1.1,30,-27
2023/06/23 20:15:00,1687562100,227.3,1.1,42,12,230.9,1.3,89,-22,229.1,1.3,38,-28
2023/06/23 20:20:01,1687562401,226.4,1.2,42,-7,230.5,1.2,89,-20,228.5,1.2,35,-27
2023/06/23 20:25:00,1687562700,226.9,1.2,42,5,230.8,1.3,85,-19,228.8,1.2,36,-28
2023/06/23 20:30:01,1687563001,227.8,1.2,50,20,231.7,1.3,85,-12,229.7,1.1,34,-11
2023/06/23 20:35:00,1687563300,227.3,1.1,45,-1,231.3,1.5,94,-42,229.2,1.1,33,-24
2023/06/23 20:40:01,1687563601,227.0,1.1,41,1,230.9,1.4,91,-29,228.9,1.2,40,-28
2023/06/23 20:45:00,1687563900,226.9,1.3,44,13,231.0,1.2,94,-18,229.0,1.3,31,-23
2023/06/23 20:50:01,1687564201,227.5,1.2,42,3,231.2,1.3,83,-24,229.7,1.2,40,-15
2023/06/23 20:55:00,1687564500,225.8,1.2,39,5,230.0,1.2,87,-17,228.0,1.2,40,-29
2023/06/23 21:00:01,1687564801,227.6,1.2,35,-2,231.2,1.3,73,-21,229.4,1.2,43,-24
2023/06/23 21:05:00,1687565100,226.1,1.2,12,-5,230.0,1.4,83,-22,228.2,1.2,31,-22
2023/06/23 21:10:01,1687565401,227.3,1.3,46,14,231.3,1.4,86,-17,229.4,1.2,40,-24
2023/06/23 21:15:00,1687565700,227.7,1.2,40,3,231.7,1.3,93,-18,230.0,1.2,49,-24
2023/06/23 21:20:01,1687566001,227.8,1.2,38,-4,231.7,1.2,92,-22,229.9,1.2,43,-25
2023/06/23 21:25:00,1687566300,227.7,1.2,48,12,231.6,1.4,83,-20,229.8,1.3,31,-30
2023/06/23 21:30:01,1687566601,228.2,1.2,67,-11,232.1,1.3,75,-24,230.2,1.3,26,-31
2023/06/23 21:35:00,1687566900,227.3,1.2,20,-5,231.0,1.4,81,-22,229.2,1.1,42,-9
2023/06/23 21:40:01,1687567201,227.7,1.2,45,6,231.5,1.2,90,-25,229.5,1.2,24,-31
2023/06/23 21:45:00,1687567500,228.1,1.3,49,5,231.8,1.3,90,-31,230.0,1.2,37,-30
2023/06/23 21:50:01,1687567801,227.6,1.3,41,1,231.5,1.4,105,-13,229.5,1.2,46,-22
2023/06/23 21:55:00,1687568100,227.2,1.3,45,4,230.8,1.2,74,-13,228.9,1.1,26,-23
2023/06/23 22:00:01,1687568401,227.2,1.2,33,5,231.2,1.4,88,-13,229.0,1.2,33,-19
2023/06/23 22:05:00,1687568700,227.7,1.2,25,14,231.3,1.4,84,-6,229.6,1.2,29,-10
2023/06/23 22:10:01,1687569001,228.4,1.2,41,14,231.8,1.3,83,-22,230.1,1.3,40,-25
2023/06/23 22:15:00,1687569300,228.2,1.2,42,-2,232.2,1.4,89,-23,230.2,1.3,40,-38
2023/06/23 22:20:00,1687569600,228.4,1.2,49,15,232.2,1.2,83,-18,230.5,1.2,33,-22
2023/06/23 22:25:00,1687569900,228.4,1.1,41,3,232.1,1.2,87,-18,230.3,1.2,46,-26
2023/06/23 22:30:01,1687570201,229.1,1.2,45,7,232.8,1.3,78,-25,231.2,1.2,33,-16
2023/06/23 22:35:00,1687570500,229.1,1.2,42,6,232.9,1.4,79,-14,231.2,1.2,39,-15
2023/06/23 22:40:01,1687570801,229.9,1.2,47,7,233.5,1.2,91,-22,232.0,1.2,29,-31
2023/06/23 22:45:00,1687571100,227.9,1.2,38,4,231.6,1.2,84,-19,229.9,1.1,33,-17
2023/06/23 22:50:01,1687571401,227.2,1.1,45,0,231.2,1.4,73,-19,229.4,1.3,39,-8
2023/06/23 22:55:00,1687571700,227.2,1.2,54,-2,230.8,1.2,83,-20,229.7,1.1,35,-12
2023/06/23 23:00:00,1687572000,227.8,1.2,33,-5,231.7,1.3,80,-29,230.0,1.2,40,-16
2023/06/23 23:05:00,1687572300,228.3,1.2,42,1,232.0,1.4,104,-23,230.5,1.2,33,-28
2023/06/23 23:10:01,1687572601,227.0,1.2,79,17,230.5,1.3,80,-26,229.0,1.4,48,-31
2023/06/23 23:15:00,1687572900,226.4,1.1,44,-1,229.8,1.2,95,-20,228.4,1.1,45,-34
2023/06/23 23:20:01,1687573201,228.5,1.2,67,-1,232.1,1.3,85,-20,230.4,1.2,37,-32
2023/06/23 23:25:00,1687573500,227.2,1.2,46,-7,230.8,1.4,79,-28,229.4,1.2,50,-12
2023/06/23 23:30:01,1687573801,229.2,1.2,32,-8,232.9,1.2,85,-29,231.3,1.2,27,-29
2023/06/23 23:35:00,1687574100,228.0,1.2,50,1,231.6,1.3,83,-26,230.0,1.1,32,-21
2023/06/23 23:40:01,1687574401,228.6,1.2,37,-4,232.2,1.2,89,-28,230.8,1.1,50,-34
2023/06/23 23:45:00,1687574700,226.7,1.1,45,9,229.8,1.2,68,-26,228.7,1.2,37,-15
2023/06/23 23:50:00,1687575000,227.3,1.2,46,2,230.3,1.4,83,-30,229.1,1.2,40,-26
2023/06/23 23:55:00,1687575300,228.8,1.2,33,-8,232.4,1.3,83,-30,230.8,1.2,37,-33
2023/06/24 00:00:01,1687575601,228.9,1.2,32,-4,232.0,1.3,89,-12,230.8,1.2,28,-41
2023/06/24 00:05:00,1687575900,228.8,1.2,40,8,231.7,1.2,83,-19,230.6,1.2,38,-21
2023/06/24 00:10:01,1687576201,228.7,1.2,47,6,231.9,1.2,94,-26,230.6,1.2,41,-33
2023/06/24 00:15:00,1687576500,228.4,1.2,40,12,231.4,1.4,100,-24,229.9,1.1,31,-16
2023/06/24 00:20:01,1687576801,228.1,1.1,53,21,231.0,1.4,82,-16,229.7,1.2,40,-26
2023/06/24 00:25:01,1687577101,227.9,1.1,40,5,231.3,1.2,86,-31,229.7,1.2,43,-23
2023/06/24 00:30:00,1687577400,229.3,1.3,43,5,232.5,1.4,109,-13,230.9,1.2,30,-23
2023/06/24 00:35:01,1687577701,229.7,1.2,43,13,232.6,1.4,90,-24,231.4,1.2,35,-21
2023/06/24 00:40:00,1687578000,230.1,1.2,42,2,233.1,1.4,103,-20,231.6,1.2,36,-24
2023/06/24 00:45:01,1687578301,229.7,1.0,53,2,233.0,1.3,88,-22,231.7,1.2,40,-23
2023/06/24 00:50:00,1687578600,229.5,1.2,45,9,232.4,1.3,92,-18,231.3,1.3,41,-27
2023/06/24 00:55:01,1687578901,230.3,1.2,47,8,233.3,1.4,86,-28,232.0,1.2,28,-34
2023/06/24 01:00:00,1687579200,227.8,1.1,38,-2,231.0,1.3,88,-21,229.8,1.3,36,-19
2023/06/24 01:05:01,1687579501,227.0,1.3,52,7,229.9,1.4,78,-25,228.7,1.2,37,-31
2023/06/24 01:10:00,1687579800,227.4,1.3,42,5,230.6,1.2,90,-16,229.4,1.2,46,-13
2023/06/24 01:15:01,1687580101,227.7,1.2,34,-10,230.7,1.4,77,-24,229.4,1.2,31,-29
2023/06/24 01:20:00,1687580400,227.9,1.2,30,0,230.9,1.1,74,-23,229.7,1.2,51,-19
2023/06/24 01:25:01,1687580701,228.1,1.0,54,12,230.9,1.3,90,-25,229.5,1.2,39,-29
2023/06/24 01:30:00,1687581000,228.2,1.2,41,12,230.9,1.4,98,-13,229.6,1.1,34,-31
2023/06/24 01:35:00,1687581300,228.4,1.2,33,14,231.1,1.4,84,-24,230.0,1.3,34,-27
2023/06/24 01:40:01,1687581601,228.3,1.1,41,14,231.1,1.4,87,-13,230.0,1.2,32,-30
2023/06/24 01:45:00,1687581900,228.9,1.3,53,23,231.8,1.2,91,-15,230.5,1.3,46,-20
2023/06/24 01:50:00,1687582200,229.7,1.0,42,4,232.5,1.3,81,-29,231.4,1.2,42,-18
2023/06/24 01:55:00,1687582500,229.7,1.2,50,9,232.1,1.4,88,-4,231.1,1.2,24,-22
2023/06/24 02:00:00,1687582800,229.9,1.2,57,13,232.2,1.3,84,-28,231.4,1.2,43,-31
2023/06/24 02:05:00,1687583100,230.3,1.1,50,7,232.7,1.4,91,-25,231.6,1.2,39,-31
2023/06/24 02:10:00,1687583400,230.5,1.1,66,9,232.7,1.4,84,-27,231.8,1.2,48,-22
2023/06/24 02:15:01,1687583701,227.6,1.2,34,5,230.1,1.4,83,-33,229.1,1.2,40,-33
2023/06/24 02:20:00,1687584000,227.5,1.2,54,2,229.9,1.3,83,-19,229.0,1.2,41,-35
2023/06/24 02:25:01,1687584301,227.7,1.2,38,4,230.1,1.2,91,-12,229.1,1.1,40,-29
2023/06/24 02:30:00,1687584600,227.5,1.2,43,12,230.0,1.4,85,-22,229.2,1.2,40,-15
2023/06/24 02:35:01,1687584901,227.9,1.2,41,0,230.1,1.4,80,-22,229.2,1.2,32,-41
2023/06/24 02:40:00,1687585200,227.6,1.1,40,9,229.5,1.4,79,-18,228.9,1.2,32,-25
2023/06/24 02:45:00,1687585500,227.7,1.2,36,13,229.9,1.3,92,-13,229.1,1.3,29,-22
2023/06/24 02:50:00,1687585800,227.5,1.0,42,-4,229.6,1.2,76,-30,228.9,1.3,40,-9
2023/06/24 02:55:01,1687586101,229.0,1.1,43,-7,231.4,1.3,84,-24,230.5,1.2,43,-25
2023/06/24 03:00:00,1687586400,228.1,1.2,40,3,230.4,1.2,89,-22,229.6,1.2,33,-21
2023/06/24 03:05:01,1687586701,228.3,1.2,46,14,230.8,1.4,74,-21,229.8,1.0,21,-23
2023/06/24 03:10:00,1687587000,227.9,1.2,24,5,230.3,1.4,83,-24,229.4,1.1,40,-30
2023/06/24 03:15:00,1687587300,228.5,1.3,48,3,230.7,1.3,87,-13,229.6,1.2,31,-20
2023/06/24 03:20:01,1687587601,228.1,1.2,43,8,230.5,1.2,91,-20,229.9,1.2,34,-36
2023/06/24 03:25:00,1687587900,228.1,1.1,42,6,230.5,1.3,93,-22,229.5,1.2,40,-6
2023/06/24 03:30:00,1687588200,228.1,1.1,40,2,230.2,1.4,87,-20,229.3,1.2,38,-27
2023/06/24 03:35:00,1687588500,229.0,1.2,50,9,231.0,1.2,84,-19,230.3,1.2,31,-22
2023/06/24 03:40:00,1687588800,228.6,1.1,30,3,230.7,1.3,83,-15,229.8,1.2,33,-30
2023/06/24 03:45:01,1687589101,228.7,1.1,40,3,230.9,1.2,75,-20,230.1,1.2,38,-26
2023/06/24 03:50:00,1687589400,229.4,1.2,41,5,231.7,1.3,91,-22,230.9,1.2,41,-31
2023/06/24 03:55:01,1687589701,230.3,1.2,45,-5,232.5,1.4,84,-21,231.6,1.2,28,-29
2023/06/24 04:00:00,1687590000,226.3,1.2,29,-2,228.3,1.3,87,-15,227.2,1.2,30,-32
2023/06/24 04:05:01,1687590301,227.4,1.2,37,-7,229.7,1.2,91,-27,228.7,1.3,34,-21
2023/06/24 04:10:00,1687590600,228.0,1.2,46,8,230.6,1.3,82,-12,229.8,1.3,41,-26
2023/06/24 04:15:01,1687590901,228.7,1.2,42,5,231.0,1.4,87,-23,230.3,1.3,31,-21
2023/06/24 04:20:00,1687591200,227.6,1.2,44,11,229.8,1.3,88,-21,228.6,1.3,36,-26
2023/06/24 04:25:01,1687591501,228.8,1.2,45,14,231.1,1.4,91,-14,230.1,1.3,32,-30
2023/06/24 04:30:00,1687591800,227.7,1.2,44,-5,230.0,1.2,80,-14,228.9,1.2,29,-29
2023/06/24 04:35:01,1687592101,227.9,1.2,46,12,229.9,1.2,84,-27,229.1,1.2,30,-28
2023/06/24 04:40:00,1687592400,227.0,1.2,46,12,229.2,1.4,92,-21,228.2,1.2,34,-18
2023/06/24 04:45:01,1687592701,226.2,1.0,16,-5,228.7,1.3,60,-23,227.8,1.2,32,-20
2023/06/24 04:50:00,1687593000,228.3,1.1,45,10,230.6,1.4,78,-22,229.7,1.2,46,-28
2023/06/24 04:55:00,1687593300,227.2,1.2,37,4,229.6,1.4,83,-12,228.2,1.1,36,-28
2023/06/24 05:00:01,1687593601,227.7,1.2,48,14,230.1,1.2,94,-31,229.1,1.3,29,-17
2023/06/24 05:05:00,1687593900,227.5,1.2,42,5,229.9,1.2,91,-13,229.1,1.2,44,-27
2023/06/24 05:10:01,1687594201,228.2,1.0,2,1,230.6,1.3,72,-22,229.6,1.1,29,-28
2023/06/24 05:15:00,1687594500,228.2,1.3,52,-3,230.8,1.4,111,-15,229.4,1.2,32,-18
2023/06/24 05:20:00,1687594800,228.0,1.3,36,9,230.2,1.4,83,-17,229.3,1.2,45,-17
2023/06/24 05:25:01,1687595101,227.1,1.2,55,4,229.5,1.4,80,-32,228.5,1.2,34,-38
2023/06/24 05:30:00,1687595400,227.4,1.3,44,5,229.7,1.4,91,-17,228.7,1.2,35,-25
2023/06/24 05:35:01,1687595701,227.4,1.2,51,4,229.9,1.3,93,-30,228.7,1.2,33,-15
2023/06/24 05:40:00,1687596000,227.7,1.2,44,1,229.9,1.4,93,-28,228.9,1.2,35,-23
2023/06/24 05:45:01,1687596301,227.5,1.1,43,-2,229.9,1.4,83,-27,229.0,1.1,41,-32
2023/06/24 05:50:00,1687596600,227.8,1.1,42,-2,230.1,1.4,85,-10,228.7,1.2,32,-19
2023/06/24 05:55:01,1687596901,228.2,1.2,36,10,230.4,1.4,87,-25,229.4,1.2,30,-22
2023/06/24 06:00:00,1687597200,228.1,1.2,38,6,230.4,1.4,72,-22,229.5,1.2,31,-27
2023/06/24 06:05:01,1687597501,227.4,1.2,15,-11,230.0,1.2,87,-14,229.2,1.2,32,-15
2023/06/24 06:10:00,1687597800,227.7,1.1,43,7,230.1,1.3,91,-18,229.0,1.3,33,-31
2023/06/24 06:15:01,1687598101,227.7,1.2,46,0,229.9,1.2,75,-26,229.2,1.3,31,-26
2023/06/24 06:20:00,1687598400,228.0,1.3,42,8,230.0,1.2,89,-22,229.2,1.2,32,-25
2023/06/24 06:25:01,1687598701,227.5,1.1,46,6,229.8,1.4,83,-27,228.8,1.2,44,-17
2023/06/24 06:30:00,1687599000,226.7,1.1,36,-3,228.9,1.4,78,-23,227.8,1.1,30,-36
2023/06/24 06:35:01,1687599301,226.9,1.1,32,-11,229.4,1.4,80,-27,228.3,1.2,31,-23
2023/06/24 06:40:00,1687599600,229.0,1.2,52,20,231.3,1.4,87,-28,230.3,1.3,38,-28
2023/06/24 06:45:01,1687599901,228.9,1.1,48,16,231.3,1.3,90,-20,230.4,1.2,37,-11
2023/06/24 06:50:00,1687600200,229.5,1.1,37,8,231.9,1.2,83,-18,230.8,1.1,40,-19
2023/06/24 06:55:00,1687600500,230.0,1.1,35,5,232.7,1.3,88,-22,231.6,1.2,35,-23
2023/06/24 07:00:01,1687600801,229.7,1.2,54,24,232.1,1.4,80,-15,230.9,1.2,45,-27
2023/06/24 07:05:00,1687601100,229.4,1.2,35,9,231.8,1.3,83,-21,230.7,1.1,42,-34
2023/06/24 07:10:01,1687601401,229.4,1.2,35,-2,231.9,1.4,90,-25,230.7,1.4,40,-18
2023/06/24 07:15:00,1687601700,229.4,1.2,53,7,231.7,1.3,82,-23,230.7,1.2,33,-17
2023/06/24 07:20:01,1687602001,229.0,1.2,33,-1,231.4,1.3,90,-18,230.2,1.2,41,-22
2023/06/24 07:25:00,1687602300,229.2,1.2,28,1,231.3,1.3,83,-22,230.2,1.2,40,-22
2023/06/24 07:30:01,1687602601,229.5,1.2,49,11,231.6,1.3,91,-16,230.6,1.2,33,-36
2023/06/24 07:35:00,1687602900,229.2,1.2,48,-5,231.7,1.2,85,-17,230.6,1.1,37,-23
2023/06/24 07:40:01,1687603201,228.7,1.2,42,-7,231.1,1.4,91,-26,230.2,1.2,23,-26
2023/06/24 07:45:00,1687603500,228.8,1.2,33,7,230.8,1.3,82,-22,229.9,1.0,44,-16
2023/06/24 07:50:01,1687603801,228.6,1.1,39,2,230.8,1.4,80,-28,229.7,1.2,36,-32
2023/06/24 07:55:00,1687604100,228.1,1.2,40,-2,230.5,1.4,89,-22,229.3,1.3,40,-31
2023/06/24 08:00:00,1687604400,228.4,1.2,39,15,230.6,1.4,85,-17,229.6,1.3,36,-26
2023/06/24 08:05:01,1687604701,228.3,1.3,24,1,230.9,1.2,83,-19,229.8,1.2,42,0
2023/06/24 08:10:00,1687605000,227.4,1.2,33,7,229.6,1.4,74,-13,228.6,1.3,31,-46
2023/06/24 08:15:00,1687605300,226.7,1.2,33,6,229.1,1.2,82,-26,227.9,1.3,40,-29
2023/06/24 08:20:00,1687605600,226.4,1.0,40,6,228.7,1.2,81,-19,227.5,1.2,41,-25
2023/06/24 08:25:00,1687605900,227.0,1.0,47,5,229.7,1.4,91,-21,228.3,1.2,43,-40
2023/06/24 08:30:01,1687606201,227.0,1.1,67,12,229.2,1.3,81,-11,228.2,1.2,40,-13
2023/06/24 08:35:01,1687606501,226.3,1.2,50,12,228.6,1.2,97,-18,227.7,1.2,34,-15
2023/06/24 08:40:00,1687606800,226.3,1.1,43,-2,228.7,1.3,83,-32,227.4,1.1,38,-14
2023/06/24 08:45:01,1687607101,226.7,1.2,52,0,229.3,1.3,94,-26,227.8,1.2,33,-31
2023/06/24 08:50:00,1687607400,226.9,1.2,39,5,229.3,1.3,109,-11,228.0,1.1,30,-18
2023/06/24 08:55:01,1687607701,226.8,1.1,32,13,229.2,1.3,80,-22,227.9,1.2,22,-25
2023/06/24 09:00:00,1687608000,226.5,1.2,51,18,228.8,1.3,91,-9,227.8,1.1,40,-30
2023/06/24 09:05:00,1687608300,226.7,1.3,34,5,229.2,1.3,85,-25,227.9,1.3,34,-22
2023/06/24 09:10:00,1687608600,228.9,1.1,33,13,231.4,1.4,98,-24,229.9,1.1,30,-39
2023/06/24 09:15:01,1687608901,228.0,1.2,40,5,230.6,1.3,82,-21,229.2,1.2,37,-17
2023/06/24 09:20:00,1687609200,227.1,1.2,50,-1,229.5,1.2,83,-19,228.1,1.2,31,-32
2023/06/24 09:25:01,1687609501,227.8,1.2,36,5,230.1,1.2,88,-23,228.7,1.3,22,-30
2023/06/24 09:30:00,1687609800,227.4,1.2,51,7,229.8,1.4,97,-15,228.4,1.2,35,-23
2023/06/24 09:35:01,1687610101,227.0,1.2,28,9,229.4,1.4,80,-27,228.0,1.2,43,-36
2023/06/24 09:40:00,1687610400,227.3,1.0,35,14,229.9,1.3,87,-28,228.4,1.2,24,-31
2023/06/24 09:45:01,1687610701,228.1,1.1,39,3,230.5,1.2,89,-22,229.2,1.3,36,-24
2023/06/24 09:50:00,1687611000,228.5,1.2,39,2,230.7,1.3,93,-11,229.4,1.2,23,-45
2023/06/24 09:55:01,1687611301,228.3,1.2,49,5,230.8,1.2,90,-13,229.4,1.2,42,-31
2023/06/24 10:00:00,1687611600,228.0,1.3,34,6,230.7,1.3,93,-20,229.4,1.2,33,-35
2023/06/24 10:05:01,1687611901,228.1,1.1,39,7,230.5,1.4,88,-13,229.1,1.2,19,-25
2023/06/24 10:10:00,1687612200,227.6,1.2,41,4,230.1,1.2,83,-17,228.6,1.2,23,-27
2023/06/24 10:15:00,1687612500,227.5,1.3,75,14,230.2,1.4,91,-13,228.5,1.1,32,-27
2023/06/24 10:20:01,1687612801,227.1,1.2,57,-2,229.8,1.3,87,-28,228.4,1.2,31,-22
2023/06/24 10:25:00,1687613100,227.0,1.3,71,24,229.3,1.2,77,-20,228.1,1.3,39,-23
2023/06/24 10:30:01,1687613401,227.2,1.2,51,6,229.8,1.4,87,-34,228.5,1.2,42,-19
2023/06/24 10:35:00,1687613700,227.1,1.2,10,-1,229.3,1.2,89,-24,227.8,1.0,46,-26
2023/06/24 10:40:00,1687614000,227.5,1.2,51,-1,230.0,1.4,73,-25,228.9,1.2,34,-19
2023/06/24 10:45:00,1687614300,228.3,1.2,40,5,230.7,1.2,73,-20,229.3,1.2,23,-28
2023/06/24 10:50:00,1687614600,228.7,1.2,33,-8,231.2,1.3,82,-23,229.6,1.1,28,-5
2023/06/24 10:55:00,1687614900,229.7,1.2,12,3,232.2,1.4,90,-26,231.0,1.2,33,-28
2023/06/24 11:00:01,1687615201,230.5,1.1,43,26,233.2,1.2,97,-13,231.8,1.2,32,-21
2023/06/24 11:05:00,1687615500,228.3,1.1,34,5,230.6,1.3,88,-12,229.5,1.3,31,-24
2023/06/24 11:10:01,1687615801,227.7,1.2,33,-9,230.1,1.3,89,-11,228.9,1.2,29,-12
2023/06/24 11:15:00,1687616100,227.0,1.3,50,-4,229.5,1.4,77,-27,228.5,1.2,27,-27
2023/06/24 11:20:01,1687616401,228.1,1.2,49,3,230.7,1.3,90,-22,229.4,1.2,29,-52
2023/06/24 11:25:00,1687616700,228.0,1.1,42,9,230.5,1.4,80,-22,229.3,1.2,36,-15
2023/06/24 11:30:01,1687617001,228.1,1.2,54,-5,230.7,1.2,84,-11,229.6,1.2,25,-31
2023/06/24 11:35:00,1687617300,227.6,1.2,32,7,230.5,1.3,84,-6,229.4,1.2,27,-27
2023/06/24 11:40:01,1687617601,228.0,1.3,33,-3,230.8,1.3,97,-26,229.6,1.2,38,-33
2023/06/24 11:45:00,1687617900,228.6,1.2,29,-1,231.2,1.4,83,-27,229.8,1.3,48,-23
2023/06/24 11:50:01,1687618201,228.4,1.2,28,-5,230.8,1.4,89,-18,229.7,1.2,49,-39
2023/06/24 11:55:00,1687618500,228.0,1.2,36,7,230.5,1.3,83,-30,229.4,1.2,28,-30
2023/06/24 12:00:01,1687618801,227.4,1.2,42,25,230.2,1.2,76,-22,228.8,1.2,40,-30
2023/06/24 12:05:00,1687619100,228.8,1.2,52,13,231.4,1.4,97,-20,230.3,1.2,31,-31
2023/06/24 12:10:01,1687619401,228.2,1.2,51,15,230.6,1.2,85,-15,229.5,1.2,47,-33
2023/06/24 12:15:00,1687619700,227.7,1.0,49,4,230.4,1.2,84,-14,229.2,1.1,43,-28
2023/06/24 12:20:01,1687620001,228.9,1.2,55,19,231.6,1.2,93,-20,230.2,1.3,35,-24
2023/06/24 12:25:00,1687620300,228.3,1.1,49,5,231.3,1.2,78,-15,229.9,1.1,29,-13
2023/06/24 12:30:01,1687620601,226.5,1.1,39,6,229.3,1.4,89,-18,228.2,1.2,49,-12
2023/06/24 12:35:00,1687620900,226.8,1.1,32,-2,229.6,1.2,86,-28,228.2,1.2,34,-12
2023/06/24 12:40:01,1687621201,226.3,1.1,9,-23,229.2,1.2,78,-27,228.1,1.2,35,-9
2023/06/24 12:45:00,1687621500,226.9,1.1,52,13,229.6,1.3,84,-22,228.3,1.2,40,-22
2023/06/24 12:50:01,1687621801,228.0,1.3,60,13,230.6,1.4,85,-17,229.4,1.2,46,-24
2023/06/24 12:55:00,1687622100,228.6,1.1,42,2,231.2,1.3,83,-23,229.8,1.2,40,-19
2023/06/24 13:00:00,1687622400,229.2,1.3,49,2,231.5,1.3,83,-25,229.9,1.2,40,-22
2023/06/24 13:05:01,1687622701,228.5,1.3,40,14,231.1,1.4,89,-28,229.7,1.2,38,-15
2023/06/24 13:10:00,1687623000,228.5,1.1,54,4,231.3,1.4,85,-24,229.9,1.2,40,-13
2023/06/24 13:15:00,1687623300,228.6,1.2,42,9,231.5,1.4,88,-22,229.9,1.1,30,-21
2023/06/24 13:20:00,1687623600,229.1,1.4,65,5,232.0,1.4,74,-19,230.4,1.2,37,-39
2023/06/24 13:25:00,1687623900,228.7,1.2,42,-1,231.5,1.4,88,-25,230.0,1.1,28,-31
2023/06/24 13:30:00,1687624200,229.2,1.3,31,18,232.0,1.3,71,-21,230.5,1.2,39,-24
2023/06/24 13:35:01,1687624501,229.4,1.2,42,22,232.1,1.3,82,-22,230.6,1.2,36,-32
2023/06/24 13:40:00,1687624800,228.8,1.1,59,3,231.5,1.3,76,-28,230.1,1.1,34,-36
2023/06/24 13:45:00,1687625100,228.3,1.1,70,11,230.8,1.3,74,-19,229.4,1.3,36,-24
2023/06/24 13:50:01,1687625401,228.4,1.2,56,-12,231.4,1.4,80,-31,229.7,1.3,41,-31
2023/06/24 13:55:00,1687625700,229.3,1.2,36,29,231.9,1.3,83,-30,230.4,1.2,39,-22
2023/06/24 14:00:00,1687626000,229.9,1.2,58,8,232.6,1.4,88,-29,231.1,1.2,31,-31
2023/06/24 14:05:01,1687626301,229.8,1.1,39,1,232.8,1.3,83,-35,231.1,1.1,39,-54
2023/06/24 14:10:00,1687626600,229.6,1.1,45,1,232.7,1.2,88,-13,230.9,1.2,47,-38
2023/06/24 14:15:01,1687626901,230.3,1.3,61,17,233.0,1.2,88,-12,231.5,1.2,29,-11
2023/06/24 14:20:00,1687627200,229.8,1.1,31,8,232.8,1.3,86,-24,231.1,1.2,36,-29
2023/06/24 14:25:01,1687627501,229.4,1.1,42,11,232.2,1.3,80,-23,230.6,1.2,44,-22
2023/06/24 14:30:00,1687627800,228.5,1.1,20,-12,231.5,1.3,58,-26,230.1,1.1,30,-22
2023/06/24 14:35:01,1687628101,228.4,1.2,55,8,231.5,1.3,80,-30,230.0,1.1,37,-20
2023/06/24 14:40:00,1687628400,228.8,1.1,37,5,231.8,1.3,85,-30,230.2,1.2,33,-16
2023/06/24 14:45:01,1687628701,230.3,1.2,44,2,233.1,1.4,91,-19,231.6,1.1,27,-38
2023/06/24 14:50:00,1687629000,230.2,1.1,53,6,233.2,1.2,88,-18,231.5,1.3,40,-20
2023/06/24 14:55:01,1687629301,227.5,1.2,26,2,230.2,1.3,88,-25,228.7,1.2,44,-15
2023/06/24 15:00:00,1687629600,227.5,1.1,54,33,230.4,1.3,77,-22,228.8,1.2,37,-24
2023/06/24 15:05:01,1687629901,227.0,1.1,40,9,230.2,1.4,83,-23,228.9,1.3,36,-13
2023/06/24 15:10:00,1687630200,226.8,1.2,41,-1,230.1,1.4,97,-17,228.4,1.3,40,-30
2023/06/24 15:15:01,1687630501,226.8,1.1,64,20,230.0,1.2,85,-20,228.3,1.2,37,-34
2023/06/24 15:20:00,1687630800,226.6,1.2,52,4,229.9,1.3,102,-30,228.1,1.2,33,-13
2023/06/24 15:25:01,1687631101,226.4,1.1,37,23,229.7,1.4,83,-30,228.3,1.3,40,-25
2023/06/24 15:30:01,1687631401,227.3,1.2,36,9,230.3,1.3,92,-15,228.8,1.2,36,-26
2023/06/24 15:35:00,1687631700,226.9,1.2,42,17,230.0,1.4,88,-18,228.6,1.2,31,-28
2023/06/24 15:40:01,1687632001,227.1,1.2,1,5,230.5,1.2,92,-22,228.8,1.3,37,-33
2023/06/24 15:45:00,1687632300,228.1,1.2,44,16,231.2,1.3,88,-25,229.6,1.2,40,-25
2023/06/24 15:50:01,1687632601,227.6,1.1,42,0,230.6,1.4,84,-23,229.3,1.3,34,-26
2023/06/24 15:55:00,1687632900,227.5,1.1,33,-8,230.7,1.4,93,-23,229.4,1.2,35,-11
2023/06/24 16:00:01,1687633201,227.5,1.2,29,-11,230.5,1.4,72,-28,229.4,1.2,41,-22
2023/06/24 16:05:00,1687633500,226.8,1.3,35,14,230.0,1.4,74,-28,228.8,1.3,36,-22
2023/06/24 16:10:01,1687633801,226.4,1.1,38,5,229.6,1.4,78,-16,228.3,1.2,49,-25
2023/06/24 16:15:00,1687634100,228.1,1.3,53,21,231.2,1.3,83,-22,229.9,1.2,40,-19
2023/06/24 16:20:00,1687634400,228.3,1.1,35,12,231.5,1.1,76,-38,230.3,1.2,40,-28
2023/06/24 16:25:00,1687634700,228.7,1.2,60,10,231.5,1.2,80,-10,230.2,1.1,31,-25
2023/06/24 16:30:01,1687635001,229.3,1.2,42,0,232.3,1.2,76,-27,231.1,1.3,39,-27
2023/06/24 16:35:00,1687635300,229.6,1.2,42,-13,232.6,1.4,80,-13,231.4,1.2,30,-13
2023/06/24 16:40:01,1687635601,229.3,1.1,31,-8,232.5,1.3,91,-33,230.8,1.2,45,-31
